pp,trial1,hit1,response1,outcome1,outcometype1,condition1,trial2,hit2,response2,outcome2,outcometype2,condition2
3,8,0,1,-1,2,2,8,0,1,-1,2,2
3,9,1,2,1,1,2,9,0,1,1,1,2
3,10,1,2,1,1,2,10,0,1,-1,2,2
3,11,1,2,1,1,2,11,0,1,-1,2,2
3,12,1,2,-1,2,2,12,0,1,-1,2,2
3,13,1,2,1,1,2,13,0,1,-1,2,2
3,14,1,2,1,1,2,14,0,1,1,1,2
3,15,1,2,1,1,2,15,0,1,1,1,2
3,16,0,2,-1,2,3,16,0,1,-1,2,2
3,17,0,2,-1,2,3,17,0,1,1,1,2
3,18,0,2,-1,2,3,18,0,1,-1,2,2
3,19,0,2,1,1,3,19,0,1,-1,2,2
3,20,0,2,1,1,3,20,0,1,-1,2,2
3,21,0,2,-1,2,3,21,0,1,-1,2,2
3,22,0,2,1,1,3,22,0,1,-1,2,2
3,23,0,2,1,1,3,23,0,1,-1,2,2
3,24,0,2,1,1,3,24,1,1,1,1,3
3,25,0,2,1,1,3,25,1,1,1,1,3
3,26,0,2,-1,2,3,26,1,1,1,1,3
3,27,0,2,-1,2,3,27,1,1,1,1,3
3,28,0,2,-1,2,3,28,1,1,1,1,3
3,29,0,2,-1,2,3,29,1,1,-1,2,3
3,30,0,2,1,1,3,30,1,1,-1,2,3
3,31,0,2,-1,2,3,31,0,1,1,1,2
3,32,1,2,1,1,2,32,0,1,-1,2,2
3,33,1,2,1,1,2,33,0,1,1,1,2
3,34,1,2,1,1,2,34,0,1,-1,2,2
3,35,1,2,1,1,2,35,0,1,1,1,2
3,36,1,2,1,1,2,36,0,1,1,1,2
3,37,1,2,1,1,2,37,0,1,-1,2,2
3,38,1,2,1,1,2,38,0,1,1,1,2
3,39,0,2,-1,2,1,39,0,1,-1,2,2
3,40,0,2,-1,2,1,40,0,1,-1,2,2
3,41,0,2,1,1,1,41,0,1,-1,2,2
3,42,0,2,-1,2,1,42,0,1,-1,2,2
3,43,0,2,-1,2,1,43,0,1,-1,2,2
3,44,0,2,-1,2,1,44,0,1,-1,2,2
3,45,0,2,-1,2,1,45,0,1,1,1,2
3,46,0,2,1,1,1,46,0,1,-1,2,2
3,47,0,2,-1,2,1,47,1,1,1,1,1
3,48,0,2,-1,2,1,48,1,1,1,1,1
3,49,0,2,-1,2,1,49,1,1,1,1,1
3,50,0,2,-1,2,1,50,1,1,1,1,1
3,51,0,2,1,1,1,51,1,1,1,1,1
3,52,0,2,-1,2,1,52,1,1,-1,2,1
3,53,0,2,-1,2,1,53,1,1,1,1,1
3,54,0,2,-1,2,1,54,0,1,-1,2,2
3,55,1,2,1,1,2,55,0,1,-1,2,2
3,56,1,2,1,1,2,56,0,1,1,1,2
3,57,1,2,1,1,2,57,0,1,1,1,2
3,58,1,2,1,1,2,58,0,1,1,1,2
3,59,1,2,1,1,2,59,0,1,-1,2,2
3,60,1,2,1,1,2,60,0,1,-1,2,2
3,61,1,2,1,1,2,61,0,1,-1,2,2
3,62,0,2,-1,2,3,62,0,1,-1,2,2
3,63,0,2,-1,2,3,63,0,1,-1,2,2
3,64,0,2,1,1,3,64,0,1,-1,2,2
3,65,0,2,-1,2,3,65,0,1,1,1,2
3,66,0,2,-1,2,3,66,0,1,-1,2,2
3,67,0,2,-1,2,3,67,0,1,-1,2,2
3,68,0,2,-1,2,3,68,0,1,-1,2,2
3,69,1,1,1,1,3,69,0,1,-1,2,2
3,70,1,1,-1,2,3,70,1,1,-1,2,3
3,71,0,2,1,1,3,71,1,1,-1,2,3
3,72,0,2,-1,2,3,72,1,1,1,1,3
3,73,1,1,-1,2,3,73,1,1,1,1,3
3,74,1,1,1,1,3,74,1,1,-1,2,3
3,75,0,2,1,1,3,75,1,1,-1,2,3
3,76,0,2,1,1,3,76,1,1,-1,2,3
3,77,1,1,-1,2,3,77,1,1,-1,2,1
3,78,1,1,1,1,1,78,1,1,1,1,1
3,79,0,2,-1,2,1,79,1,1,1,1,1
3,80,0,2,-1,2,1,80,1,1,1,1,1
3,81,0,2,-1,2,1,81,1,1,1,1,1
3,82,0,2,-1,2,1,82,1,1,1,1,1
3,83,0,2,-1,2,1,83,1,1,1,1,1
3,84,0,2,-1,2,1,84,0,1,-1,2,2
3,85,0,2,1,1,1,85,0,1,-1,2,2
3,86,1,1,1,1,1,86,0,1,-1,2,2
3,87,1,1,-1,2,1,87,0,1,-1,2,2
3,88,1,1,1,1,1,88,0,1,-1,2,2
3,89,0,2,1,1,1,89,0,1,-1,2,2
3,90,0,2,-1,2,1,90,0,1,1,1,2
3,91,0,2,1,1,1,91,0,1,-1,2,2
3,92,1,1,1,1,1,92,0,1,-1,2,2
3,93,0,2,-1,2,1,93,0,1,-1,2,2
3,94,0,1,-1,2,2,94,0,1,-1,2,2
3,95,0,1,-1,2,2,95,0,1,-1,2,2
3,96,1,2,-1,2,2,96,0,1,-1,2,2
3,97,0,1,-1,2,2,97,0,1,1,1,2
3,98,0,1,-1,2,2,98,0,1,-1,2,2
3,99,0,1,-1,2,2,99,0,1,-1,2,2
3,100,0,1,-1,2,2,100,1,1,1,1,1
3,101,1,2,1,1,2,101,1,1,1,1,1
3,102,1,2,1,1,2,102,1,1,1,1,1
3,103,1,2,1,1,2,103,1,1,-1,2,1
3,104,1,2,-1,2,2,104,1,1,1,1,1
3,105,1,2,1,1,2,105,1,1,1,1,1
3,106,1,2,1,1,2,106,1,1,1,1,1
3,107,0,1,-1,2,2,107,0,1,1,1,3
3,108,1,2,-1,2,2,108,0,1,1,1,3
3,109,0,2,-1,2,1,109,0,1,1,1,3
3,110,1,1,1,1,1,110,0,1,1,1,3
3,111,1,1,1,1,1,111,0,1,1,1,3
3,112,0,2,-1,2,1,112,0,1,1,1,3
3,113,0,2,-1,2,1,113,0,1,1,1,3
3,114,0,2,1,1,1,114,0,1,-1,2,3
3,115,1,1,-1,2,1,115,0,1,1,1,3
3,116,1,1,1,1,1,116,0,1,-1,2,3
3,117,1,1,1,1,1,117,0,1,-1,2,3
3,118,0,2,-1,2,1,118,0,1,-1,2,3
3,119,0,2,1,1,1,119,0,1,1,1,3
3,120,0,2,-1,2,1,120,0,1,1,1,3
3,121,1,1,1,1,1,121,0,1,1,1,3
3,122,1,1,1,1,1,122,0,1,1,1,3
3,123,0,2,-1,2,1,123,1,1,1,1,1
3,124,1,1,1,1,1,124,1,1,1,1,1
3,125,0,1,1,1,3,125,1,1,1,1,1
3,126,0,1,1,1,3,126,1,1,1,1,1
3,127,0,1,1,1,3,127,1,1,1,1,1
3,128,1,2,-1,2,3,128,1,1,1,1,1
3,129,0,1,-1,2,3,129,1,1,1,1,1
3,130,0,1,1,1,3,130,0,1,-1,2,2
3,131,0,1,1,1,3,131,0,1,-1,2,2
3,132,0,1,1,1,3,132,0,1,1,1,2
3,133,0,1,1,1,3,133,0,1,-1,2,2
3,134,0,1,1,1,3,134,0,1,-1,2,2
3,135,0,1,-1,2,3,135,0,1,-1,2,2
3,136,0,1,-1,2,3,136,0,1,-1,2,2
3,137,0,1,-1,2,3,137,0,1,-1,2,2
3,138,0,1,-1,2,3,138,0,1,-1,2,2
3,139,0,1,1,1,3,139,0,1,-1,2,2
3,140,0,1,1,1,3,140,0,1,-1,2,2
3,141,1,1,1,1,1,141,0,1,-1,2,2
3,142,0,2,-1,2,1,142,0,1,-1,2,2
3,143,1,1,1,1,1,143,0,1,-1,2,2
3,144,1,1,1,1,1,144,0,1,-1,2,2
3,145,1,1,-1,2,1,145,0,1,-1,2,2
3,146,1,1,1,1,1,146,1,1,-1,2,3
3,147,1,1,-1,2,1,147,1,1,-1,2,3
3,148,0,2,-1,2,1,148,1,1,-1,2,3
3,149,0,2,-1,2,1,149,1,1,-1,2,3
3,150,0,2,-1,2,1,150,1,1,1,1,3
3,151,1,1,-1,2,1,151,1,1,-1,2,3
3,152,1,1,1,1,1,152,1,1,1,1,3
3,153,0,1,-1,2,2,153,0,1,-1,2,2
3,154,0,1,1,1,2,154,0,1,-1,2,2
3,155,0,1,-1,2,2,155,0,1,-1,2,2
3,156,0,1,1,1,2,156,0,1,-1,2,2
3,157,0,1,-1,2,2,157,0,1,-1,2,2
3,158,0,1,-1,2,2,158,0,1,-1,2,2
3,159,0,1,-1,2,2,159,0,1,-1,2,2
3,160,0,1,-1,2,2,160,0,1,-1,2,2
3,161,0,1,-1,2,2,161,0,1,-1,2,2
3,162,0,1,1,1,2,162,0,1,-1,2,2
3,163,1,2,1,1,2,163,0,1,1,1,2
3,164,1,2,1,1,2,164,0,1,1,1,2
3,165,0,1,-1,2,2,165,0,1,-1,2,2
3,166,1,2,1,1,2,166,0,1,-1,2,2
3,167,0,1,-1,2,2,167,0,1,-1,2,2
3,168,1,2,1,1,2,168,0,1,1,1,2
3,169,0,2,-1,2,3,169,1,1,1,1,1
3,170,0,2,1,1,3,170,1,1,1,1,1
3,171,1,1,1,1,3,171,1,1,1,1,1
3,172,0,2,1,1,3,172,1,1,1,1,1
3,173,0,2,1,1,3,173,1,1,1,1,1
3,174,0,2,-1,2,3,174,1,1,1,1,1
3,175,0,2,1,1,3,175,1,1,-1,2,1
3,176,NA,NA,NA,NA,3,176,0,1,1,1,3
3,177,1,1,1,1,3,177,0,1,1,1,3
3,178,NA,NA,NA,NA,3,178,0,1,1,1,3
3,179,1,1,-1,2,3,179,0,1,-1,2,3
3,180,1,1,1,1,3,180,0,1,1,1,3
3,181,NA,NA,NA,NA,3,181,0,1,1,1,3
3,182,1,1,1,1,3,182,0,1,1,1,3
3,183,NA,NA,NA,NA,3,183,0,1,-1,2,3
3,184,0,2,-1,2,3,184,0,1,-1,2,3
3,185,NA,NA,NA,NA,2,185,0,1,1,1,3
3,186,1,2,1,1,2,186,0,1,1,1,3
3,187,0,1,-1,2,2,187,0,1,1,1,3
3,188,NA,NA,NA,NA,2,188,0,1,1,1,3
3,189,1,2,1,1,2,189,0,1,-1,2,3
3,190,NA,NA,NA,NA,2,190,0,1,-1,2,3
3,191,1,2,1,1,2,191,0,1,-1,2,3
3,192,0,1,-1,2,2,192,1,1,-1,2,1
3,193,0,1,-1,2,2,193,1,1,1,1,1
3,194,NA,NA,NA,NA,2,194,1,1,1,1,1
3,195,1,2,1,1,2,195,1,1,1,1,1
3,196,NA,NA,NA,NA,2,196,1,1,-1,2,1
3,197,1,2,1,1,2,197,1,1,1,1,1
3,198,0,1,-1,2,2,198,1,1,-1,2,1
3,199,0,1,-1,2,2,199,0,1,-1,2,2
3,200,0,1,1,1,2,200,0,1,-1,2,2
3,201,1,1,-1,2,1,201,0,1,-1,2,2
3,202,1,1,1,1,1,202,0,1,-1,2,2
3,203,1,1,1,1,1,203,0,1,-1,2,2
3,204,1,1,-1,2,1,204,0,1,-1,2,2
3,205,1,1,-1,2,1,205,0,1,1,1,2
3,206,0,2,-1,2,1,206,0,1,-1,2,2
3,207,0,2,-1,2,1,207,0,1,-1,2,2
3,208,NA,NA,NA,NA,1,208,0,1,-1,2,2
3,209,0,2,-1,2,1,209,0,1,1,1,2
3,210,0,2,-1,2,1,210,0,1,-1,2,2
3,211,NA,NA,NA,NA,1,211,0,1,-1,2,2
3,212,1,1,1,1,1,212,0,1,-1,2,2
3,213,1,1,1,1,1,213,0,1,1,1,2
3,214,1,1,-1,2,1,214,0,1,1,1,2
3,215,0,2,1,1,1,215,1,1,1,1,1
3,216,NA,NA,NA,NA,1,216,1,1,1,1,1
3,217,1,2,1,1,3,217,1,1,1,1,1
3,218,0,1,1,1,3,218,1,1,1,1,1
3,219,1,2,-1,2,3,219,1,1,1,1,1
3,220,1,2,1,1,3,220,1,1,1,1,1
3,221,0,1,-1,2,3,221,1,1,-1,2,1
3,222,0,1,-1,2,3,222,0,1,-1,2,3
3,223,1,2,1,1,3,223,0,1,1,1,3
3,224,0,1,1,1,3,224,0,1,1,1,3
3,225,0,1,-1,2,3,225,0,1,1,1,3
3,226,1,2,-1,2,3,226,0,1,-1,2,3
3,227,0,1,1,1,3,227,0,1,-1,2,3
3,228,1,2,1,1,3,228,0,1,1,1,3
3,229,0,1,1,1,3,229,0,1,1,1,3
3,230,1,2,1,1,3,230,0,1,1,1,3
3,231,0,1,-1,2,3,231,0,1,1,1,3
3,232,1,2,-1,2,3,232,0,1,1,1,3
3,233,0,2,-1,2,1,233,0,1,-1,2,3
3,234,1,1,1,1,1,234,0,1,1,1,3
3,235,NA,NA,NA,NA,1,235,0,1,1,1,3
3,236,1,1,1,1,1,236,0,1,1,1,3
3,237,NA,NA,NA,NA,1,237,0,1,1,1,3
3,238,NA,NA,NA,NA,1,238,0,1,1,1,2
3,239,1,1,-1,2,1,239,0,1,-1,2,2
3,240,0,2,-1,2,1,240,0,1,-1,2,2
3,241,1,1,1,1,1,241,NA,NA,NA,NA,2
3,242,1,1,1,1,1,242,0,1,-1,2,2
3,243,1,1,1,1,1,243,0,1,-1,2,2
3,244,NA,NA,NA,NA,1,244,0,1,-1,2,2
3,245,1,1,1,1,1,245,1,2,1,1,2
3,246,1,1,1,1,1,246,NA,NA,NA,NA,2
3,247,1,1,1,1,1,247,0,1,-1,2,2
3,248,0,1,-1,2,2,248,0,1,1,1,2
3,249,0,1,-1,2,2,249,0,1,-1,2,2
4,1,0,2,-1,2,1,1,1,1,1,1,1
4,2,0,2,-1,2,1,2,0,2,-1,2,1
4,3,1,1,1,1,1,3,1,1,1,1,1
4,4,1,1,1,1,1,4,1,1,1,1,1
4,5,1,1,-1,2,1,5,1,1,1,1,1
4,6,1,1,1,1,1,6,1,1,1,1,1
4,7,1,1,1,1,1,7,1,1,-1,2,1
4,8,1,1,1,1,1,8,1,1,-1,2,1
4,9,1,1,1,1,1,9,0,1,-1,2,2
4,10,0,1,1,1,2,10,1,2,1,1,2
4,11,0,1,1,1,2,11,1,2,1,1,2
4,12,0,1,1,1,2,12,1,2,1,1,2
4,13,0,1,1,1,2,13,1,2,1,1,2
4,14,0,1,-1,2,2,14,1,2,1,1,2
4,15,0,1,-1,2,2,15,1,2,1,1,2
4,16,0,1,1,1,2,16,1,2,-1,2,2
4,17,0,1,1,1,2,17,0,2,1,1,3
4,18,0,1,-1,2,2,18,0,2,1,1,3
4,19,0,1,1,1,2,19,0,2,-1,2,3
4,20,0,1,-1,2,2,20,0,2,1,1,3
4,21,0,1,-1,2,2,21,0,2,-1,2,3
4,22,1,2,1,1,2,22,1,1,1,1,3
4,23,1,2,-1,2,2,23,1,1,1,1,3
4,24,1,2,1,1,2,24,1,1,-1,2,3
4,25,1,2,-1,2,2,25,1,1,-1,2,3
4,26,0,2,1,1,3,26,1,1,-1,2,3
4,27,0,2,1,1,3,27,1,1,-1,2,3
4,28,0,2,1,1,3,28,NA,NA,NA,NA,3
4,29,0,2,1,1,3,29,1,1,-1,2,3
4,30,0,2,-1,2,3,30,1,2,1,1,2
4,31,0,2,1,1,3,31,NA,NA,NA,NA,2
4,32,0,2,-1,2,3,32,1,2,-1,2,2
4,33,0,2,1,1,3,33,1,2,1,1,2
4,34,0,2,-1,2,3,34,1,2,1,1,2
4,35,0,2,1,1,3,35,1,2,1,1,2
4,36,0,2,-1,2,3,36,1,2,1,1,2
4,37,1,1,-1,2,3,37,1,2,1,1,2
4,38,1,1,1,1,3,38,0,2,-1,2,1
4,39,0,2,-1,2,3,39,0,2,-1,2,1
4,40,1,1,1,1,3,40,1,1,1,1,1
4,41,1,1,1,1,3,41,1,1,1,1,1
4,42,0,1,-1,2,2,42,1,1,1,1,1
4,43,0,1,-1,2,2,43,1,1,1,1,1
4,44,NA,NA,NA,NA,2,44,1,1,1,1,1
4,45,1,2,1,1,2,45,1,1,1,1,1
4,46,1,2,1,1,2,46,1,1,1,1,1
4,47,1,2,1,1,2,47,0,1,-1,2,2
4,48,1,2,1,1,2,48,0,1,-1,2,2
4,49,1,2,1,1,2,49,1,2,1,1,2
4,50,1,2,1,1,2,50,1,2,1,1,2
4,51,1,2,1,1,2,51,1,2,1,1,2
4,52,0,2,-1,2,1,52,1,2,1,1,2
4,53,0,2,-1,2,1,53,1,2,1,1,2
4,54,1,1,1,1,1,54,1,2,1,1,2
4,55,1,1,1,1,1,55,1,2,1,1,2
4,56,1,1,-1,2,1,56,0,2,1,1,3
4,57,1,1,-1,2,1,57,0,2,-1,2,3
4,58,0,2,1,1,1,58,1,1,1,1,3
4,59,0,2,-1,2,1,59,1,1,-1,2,3
4,60,0,2,-1,2,1,60,0,2,-1,2,3
4,61,1,1,-1,2,1,61,1,1,-1,2,3
4,62,0,2,1,1,1,62,0,2,-1,2,3
4,63,0,2,1,1,1,63,1,1,1,1,3
4,64,0,2,-1,2,1,64,1,1,-1,2,3
4,65,0,2,-1,2,1,65,1,1,1,1,3
4,66,0,2,-1,2,1,66,1,1,-1,2,3
4,67,1,1,1,1,1,67,1,1,1,1,1
4,68,0,1,-1,2,2,68,1,1,1,1,1
4,69,0,1,-1,2,2,69,1,1,1,1,1
4,70,1,2,1,1,2,70,1,1,1,1,1
4,71,1,2,1,1,2,71,1,1,1,1,1
4,72,1,2,1,1,2,72,1,1,1,1,1
4,73,1,2,1,1,2,73,1,1,1,1,1
4,74,1,2,1,1,2,74,0,1,-1,2,2
4,75,1,2,1,1,2,75,0,1,1,1,2
4,76,1,2,1,1,2,76,0,1,1,1,2
4,77,NA,NA,NA,NA,3,77,0,1,-1,2,2
4,78,0,2,-1,2,3,78,0,1,-1,2,2
4,79,0,2,-1,2,3,79,1,2,1,1,2
4,80,0,2,-1,2,3,80,1,2,1,1,2
4,81,1,1,1,1,3,81,1,2,1,1,2
4,82,1,1,-1,2,3,82,1,2,1,1,2
4,83,1,1,1,1,3,83,1,2,1,1,2
4,84,1,1,-1,2,3,84,1,2,1,1,2
4,85,1,1,1,1,3,85,1,2,1,1,2
4,86,1,1,-1,2,3,86,0,2,-1,2,1
4,87,1,1,1,1,3,87,0,2,-1,2,1
4,88,1,1,1,1,1,88,0,2,-1,2,1
4,89,1,1,1,1,1,89,1,1,1,1,1
4,90,1,1,1,1,1,90,1,1,-1,2,1
4,91,1,1,1,1,1,91,1,1,1,1,1
4,92,1,1,-1,2,1,92,1,1,1,1,1
4,93,1,1,1,1,1,93,1,1,1,1,1
4,94,1,1,1,1,1,94,1,1,1,1,1
4,95,0,1,1,1,2,95,NA,NA,NA,NA,1
4,96,0,1,-1,2,2,96,1,1,1,1,1
4,97,0,1,-1,2,2,97,0,1,1,1,3
4,98,1,2,1,1,2,98,0,1,-1,2,3
4,99,1,2,1,1,2,99,0,1,-1,2,3
4,100,1,2,1,1,2,100,1,2,1,1,3
4,101,1,2,1,1,2,101,1,2,-1,2,3
4,102,1,2,1,1,2,102,1,2,1,1,3
4,103,1,2,1,1,2,103,1,2,-1,2,3
4,104,0,1,-1,2,2,104,0,1,-1,2,3
4,105,1,2,1,1,2,105,1,2,1,1,3
4,106,0,2,-1,2,1,106,1,2,-1,2,3
4,107,0,2,-1,2,1,107,1,2,-1,2,3
4,108,1,1,1,1,1,108,1,1,-1,2,1
4,109,1,1,1,1,1,109,0,2,1,1,1
4,110,1,1,1,1,1,110,0,2,-1,2,1
4,111,1,1,1,1,1,111,0,2,1,1,1
4,112,1,1,1,1,1,112,0,2,-1,2,1
4,113,1,1,1,1,1,113,0,2,-1,2,1
4,114,1,1,1,1,1,114,1,1,1,1,1
4,115,0,1,1,1,3,115,1,1,1,1,1
4,116,0,1,-1,2,3,116,1,1,1,1,1
4,117,0,1,1,1,3,117,1,1,-1,2,1
4,118,0,1,1,1,3,118,1,1,1,1,1
4,119,0,1,1,1,3,119,1,1,-1,2,1
4,120,0,1,-1,2,3,120,1,1,1,1,1
4,121,0,1,-1,2,3,121,0,1,1,1,2
4,122,1,2,-1,2,3,122,0,1,-1,2,2
4,123,1,2,1,1,3,123,0,1,-1,2,2
4,124,1,2,-1,2,3,124,1,2,1,1,2
4,125,0,1,-1,2,3,125,1,2,1,1,2
4,126,1,2,-1,2,3,126,1,2,-1,2,2
4,127,0,1,1,1,3,127,1,2,-1,2,2
4,128,0,1,1,1,3,128,0,1,-1,2,2
4,129,0,1,1,1,3,129,0,1,1,1,2
4,130,0,1,1,1,3,130,0,1,1,1,2
4,131,1,1,-1,2,1,131,0,1,-1,2,2
4,132,1,1,1,1,1,132,0,1,-1,2,2
4,133,1,1,-1,2,1,133,1,2,1,1,2
4,134,1,1,-1,2,1,134,1,2,1,1,2
4,135,0,2,-1,2,1,135,1,2,1,1,2
4,136,0,2,-1,2,1,136,1,2,-1,2,2
4,137,1,1,-1,2,1,137,0,2,1,1,3
4,138,0,2,-1,2,1,138,0,2,-1,2,3
4,139,1,1,1,1,1,139,0,2,-1,2,3
4,140,1,1,1,1,1,140,1,1,-1,2,3
4,141,0,1,-1,2,2,141,1,1,1,1,3
4,142,0,1,1,1,2,142,1,1,1,1,3
4,143,0,1,-1,2,2,143,1,1,-1,2,3
4,144,0,1,-1,2,2,144,1,1,-1,2,3
4,145,1,2,1,1,2,145,0,2,1,1,3
4,146,1,2,1,1,2,146,0,2,-1,2,3
4,147,1,2,1,1,2,147,0,2,1,1,3
4,148,0,1,1,1,2,148,0,2,1,1,3
4,149,1,2,1,1,2,149,0,2,-1,2,3
4,150,1,2,1,1,2,150,0,2,-1,2,3
4,151,1,2,1,1,2,151,1,1,1,1,3
4,152,1,2,-1,2,2,152,1,1,-1,2,3
4,153,0,2,-1,2,3,153,0,1,-1,2,2
4,154,1,1,-1,2,3,154,1,2,-1,2,2
4,155,0,2,-1,2,3,155,0,1,-1,2,2
4,156,0,2,1,1,3,156,1,2,1,1,2
4,157,0,2,1,1,3,157,1,2,1,1,2
4,158,0,2,-1,2,3,158,1,2,-1,2,2
4,159,0,2,1,1,3,159,1,2,-1,2,2
4,160,0,2,-1,2,3,160,1,2,1,1,2
4,161,0,2,-1,2,3,161,1,2,1,1,2
4,162,1,1,-1,2,3,162,0,2,1,1,1
4,163,1,1,1,1,3,163,0,2,-1,2,1
4,164,1,1,1,1,3,164,0,2,-1,2,1
4,165,1,1,-1,2,3,165,1,1,-1,2,1
4,166,1,1,1,1,3,166,1,1,1,1,1
4,167,1,1,-1,2,3,167,1,1,1,1,1
4,168,0,2,-1,2,3,168,1,1,1,1,1
4,169,0,1,-1,2,2,169,1,1,1,1,1
4,170,0,1,-1,2,2,170,1,1,1,1,1
4,171,1,2,1,1,2,171,1,1,1,1,1
4,172,1,2,-1,2,2,172,0,1,-1,2,3
4,173,1,2,1,1,2,173,0,1,1,1,3
4,174,1,2,-1,2,2,174,0,1,1,1,3
4,175,0,1,-1,2,2,175,0,1,-1,2,3
4,176,0,1,-1,2,2,176,0,1,1,1,3
4,177,1,2,1,1,2,177,0,1,-1,2,3
4,178,1,2,1,1,2,178,0,1,-1,2,3
4,179,1,2,1,1,2,179,1,2,1,1,3
4,180,0,2,-1,2,1,180,1,2,-1,2,3
4,181,0,2,1,1,1,181,1,2,-1,2,3
4,182,0,2,-1,2,1,182,0,1,1,1,3
4,183,0,2,-1,2,1,183,0,1,-1,2,3
4,184,1,1,1,1,1,184,0,1,-1,2,3
4,185,1,1,1,1,1,185,1,2,-1,2,3
4,186,1,1,1,1,1,186,1,2,-1,2,3
4,187,1,1,1,1,1,187,0,1,1,1,3
4,188,1,1,1,1,1,188,1,1,1,1,1
4,189,1,1,1,1,1,189,1,1,1,1,1
4,190,1,1,-1,2,1,190,1,1,1,1,1
4,191,0,1,1,1,3,191,1,1,1,1,1
4,192,0,1,1,1,3,192,1,1,-1,2,1
4,193,0,1,1,1,3,193,1,1,1,1,1
4,194,0,1,-1,2,3,194,1,1,-1,2,1
4,195,0,1,1,1,3,195,0,1,1,1,2
4,196,0,1,1,1,3,196,0,1,-1,2,2
4,197,0,1,1,1,3,197,0,1,-1,2,2
4,198,0,1,1,1,3,198,1,2,-1,2,2
4,199,0,1,-1,2,3,199,0,1,-1,2,2
4,200,0,1,1,1,3,200,1,2,1,1,2
4,201,0,1,1,1,3,201,1,2,-1,2,2
4,202,0,1,1,1,3,202,1,2,1,1,2
4,203,0,1,-1,2,3,203,1,2,1,1,2
4,204,0,1,-1,2,3,204,1,2,1,1,2
4,205,0,1,1,1,3,205,1,2,1,1,2
4,206,0,1,-1,2,3,206,0,2,1,1,1
4,207,NA,NA,NA,NA,1,207,0,2,1,1,1
4,208,1,1,1,1,1,208,0,2,-1,2,1
4,209,1,1,1,1,1,209,0,2,-1,2,1
4,210,1,1,1,1,1,210,1,1,1,1,1
4,211,1,1,-1,2,1,211,1,1,1,1,1
4,212,1,1,1,1,1,212,1,1,1,1,1
4,213,NA,NA,NA,NA,1,213,1,1,1,1,1
4,214,1,1,1,1,1,214,1,1,1,1,1
4,215,1,1,1,1,1,215,1,1,1,1,1
4,216,0,1,-1,2,2,216,1,1,1,1,1
4,217,NA,NA,NA,NA,2,217,0,1,1,1,3
4,218,0,1,-1,2,2,218,0,1,1,1,3
4,219,1,2,1,1,2,219,0,1,1,1,3
4,220,1,2,-1,2,2,220,0,1,1,1,3
4,221,0,1,-1,2,2,221,0,1,1,1,3
4,222,0,1,-1,2,2,222,0,1,-1,2,3
4,223,NA,NA,NA,NA,2,223,0,1,-1,2,3
4,224,1,2,-1,2,2,224,1,2,-1,2,3
4,225,1,2,-1,2,2,225,1,2,-1,2,3
4,226,1,2,-1,2,2,226,0,1,-1,2,3
4,227,NA,NA,NA,NA,2,227,1,2,-1,2,3
4,228,NA,NA,NA,NA,2,228,1,2,1,1,3
4,229,0,1,-1,2,2,229,1,2,-1,2,3
4,230,0,1,1,1,2,230,1,2,1,1,3
4,231,0,1,-1,2,2,231,1,2,-1,2,3
4,232,1,1,-1,2,1,232,1,2,-1,2,2
4,233,NA,NA,NA,NA,1,233,0,1,1,1,2
4,234,1,1,1,1,1,234,0,1,-1,2,2
4,235,1,1,1,1,1,235,0,1,-1,2,2
4,236,1,1,1,1,1,236,0,1,-1,2,2
4,237,1,1,1,1,1,237,1,2,1,1,2
4,238,1,1,1,1,1,238,1,2,-1,2,2
4,239,1,1,1,1,1,239,1,2,-1,2,2
4,240,0,1,-1,2,3,240,1,2,-1,2,2
4,241,0,1,1,1,3,241,0,1,1,1,2
4,242,0,1,-1,2,3,242,0,1,-1,2,2
4,243,0,1,1,1,3,243,0,1,-1,2,2
4,244,0,1,-1,2,3,244,1,2,1,1,2
4,245,0,1,-1,2,3,245,1,2,1,1,2
4,246,NA,NA,NA,NA,3,246,1,2,1,1,2
4,247,0,1,1,1,3,247,0,2,-1,2,3
4,248,0,1,-1,2,3,248,0,2,-1,2,3
4,249,0,1,-1,2,3,249,1,1,1,1,3
5,1,0,2,1,1,1,1,0,2,1,1,1
5,2,0,2,-1,2,1,2,0,2,-1,2,1
5,3,0,2,-1,2,1,3,0,2,1,1,1
5,4,0,2,-1,2,1,4,0,2,-1,2,1
5,5,1,1,1,1,1,5,1,1,1,1,1
5,6,1,1,1,1,1,6,1,1,1,1,1
5,7,1,1,-1,2,1,7,1,1,1,1,1
5,8,0,2,-1,2,1,8,1,1,1,1,1
5,9,0,2,-1,2,1,9,1,1,1,1,1
5,10,1,1,1,1,1,10,1,1,-1,2,1
5,11,1,1,1,1,1,11,1,1,1,1,1
5,12,1,1,1,1,1,12,0,1,-1,2,2
5,13,1,1,1,1,1,13,0,1,-1,2,2
5,14,0,1,-1,2,2,14,0,1,1,1,2
5,15,0,1,-1,2,2,15,0,1,-1,2,2
5,16,1,2,1,1,2,16,0,1,-1,2,2
5,17,1,2,1,1,2,17,0,1,-1,2,2
5,18,1,2,1,1,2,18,1,2,1,1,2
5,19,1,2,1,1,2,19,1,2,1,1,2
5,20,1,2,1,1,2,20,1,2,1,1,2
5,21,1,2,1,1,2,21,1,2,1,1,2
5,22,1,2,1,1,2,22,1,2,1,1,2
